id,nhogar,miembro,comuna,dominio,edad,parentesco_jefe,situacion_conyugal,num_miembro_padre,num_miembro_madre,estado_ocupacional,cat_ocupacional,calidad_ingresos_lab,ingreso_total_lab,calidad_ingresos_no_lab,ingreso_total_no_lab,calidad_ingresos_totales,ingresos_totales,calidad_ingresos_familiares,ingresos_familiares,ingreso_per_capita_familiar,estado_educativo,sector_educativo,nivel_actual,nivel_max_educativo,años_escolaridad,lugar_nacimiento,afiliacion_salud,cantidad_hijos_nac_vivos,ingreso_total_lab_USD,ingreso_total_no_lab_USD,ingresos_totales_USD,ingresos_familiares_USD,ingreso_per_capita_familiar_USD,sexo_Mujer,sexo_Varon,hijos_nacidos_vivos_No,hijos_nacidos_vivos_Si,sist_de_salud_Sistema privado,sist_de_salud_Sistema público,ingresos_totales_USD_cat
2958,1,1,12,0,52,2,5,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,86000,21500,1,1,1,5,15,0,3,0,631.4127861089187,0.0,631.4127861089187,1357.5374901341752,339.3843725335438,0,1,1,0,1,0,2
2958,1,2,12,0,51,0,5,No corresponde,No corresponde,2,0,3,46000,1,0,3,46000,2,86000,21500,1,1,1,5,15,6,3,2,726.1247040252565,0.0,726.1247040252565,1357.5374901341752,339.3843725335438,1,0,0,1,1,0,2
2958,1,3,12,0,13,1,2,1,2,1,1,1,0,1,0,1,0,2,86000,21500,0,2,5,4,6,0,3,0,0.0,0.0,0.0,1357.5374901341752,339.3843725335438,1,0,1,0,1,0,4
2958,1,4,12,0,9,1,2,1,2,1,1,0,0,0,0,0,0,2,86000,21500,0,2,5,4,3,0,3,0,0.0,0.0,0.0,1357.5374901341752,339.3843725335438,0,1,1,0,1,0,4
2959,1,1,8,0,52,2,0,No corresponde,No corresponde,2,0,3,75000,1,0,3,75000,2,75000,37500,1,1,1,1,12,1,1,0,1183.8989739542226,0.0,1183.8989739542226,1183.8989739542226,591.9494869771113,0,1,1,0,1,0,2
2959,1,2,8,0,62,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,75000,37500,1,1,1,5,15,4,1,0,0.0,0.0,0.0,1183.8989739542226,591.9494869771113,1,0,1,0,1,0,4
2960,1,1,11,0,52,2,1,No corresponde,No corresponde,2,0,3,45000,1,0,3,45000,2,45000,22500,1,1,1,5,15,0,3,0,710.3393843725336,0.0,710.3393843725336,710.3393843725336,355.1696921862668,0,1,1,0,1,0,2
2960,1,2,11,0,50,4,4,No corresponde,No corresponde,2,4,1,0,1,0,1,0,2,45000,22500,1,1,1,1,14,0,1,0,0.0,0.0,0.0,710.3393843725336,355.1696921862668,1,0,1,0,1,0,4
2961,1,1,3,0,52,2,5,No corresponde,No corresponde,2,0,3,65000,1,0,3,65000,2,122000,61000,1,1,1,5,15,2,1,0,1026.0457774269928,0.0,1026.0457774269928,1925.808997632202,962.904498816101,0,1,1,0,1,0,2
2961,1,2,3,0,44,0,5,No corresponde,No corresponde,2,4,3,57000,1,0,3,57000,2,122000,61000,0,2,3,5,18,2,3,0,899.7632202052091,0.0,899.7632202052091,1925.808997632202,962.904498816101,1,0,1,0,1,0,2
2962,1,1,7,0,52,2,4,No corresponde,No corresponde,2,0,3,25000,1,0,3,25000,2,25000,12500,1,1,1,5,15,4,1,0,394.6329913180742,0.0,394.6329913180742,394.6329913180742,197.3164956590371,0,1,1,0,1,0,1
2962,1,2,7,0,17,1,4,1,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,25000,12500,0,0,11,0,9,0,1,0,0.0,0.0,0.0,394.6329913180742,197.3164956590371,0,1,1,0,1,0,4
2963,1,1,1,0,52,2,5,No corresponde,No corresponde,2,2,3,65000,1,0,3,65000,2,120000,60000,1,1,1,5,15,1,3,0,1026.0457774269928,0.0,1026.0457774269928,1894.238358326756,947.119179163378,1,0,1,0,1,0,2
2963,1,2,1,0,35,0,5,No corresponde,No corresponde,2,4,3,40000,3,15000,3,55000,2,120000,60000,1,1,1,5,17,1,2,0,631.4127861089187,236.7797947908445,868.1925808997632,1894.238358326756,947.119179163378,1,0,1,0,1,0,2
2964,1,1,10,0,52,2,0,No corresponde,No corresponde,2,0,2,45000,1,0,2,45000,1,75000,25000,1,1,1,5,15,0,3,1,710.3393843725336,0.0,710.3393843725336,1183.8989739542226,394.6329913180742,1,0,0,1,1,0,2
2964,1,2,10,0,53,0,0,No corresponde,No corresponde,2,4,2,30000,1,0,2,30000,1,75000,25000,1,1,1,0,11,0,3,0,473.559589581689,0.0,473.559589581689,1183.8989739542226,394.6329913180742,0,1,1,0,1,0,2
2964,1,3,10,0,15,1,4,2,1,1,1,1,0,1,0,1,0,1,75000,25000,0,3,11,0,8,0,3,0,0.0,0.0,0.0,1183.8989739542226,394.6329913180742,1,0,1,0,1,0,4
2965,1,1,13,0,52,2,5,No corresponde,No corresponde,2,2,3,100000,1,0,3,100000,2,100000,50000,1,1,1,5,17,0,2,0,1578.5319652722967,0.0,1578.5319652722967,1578.5319652722967,789.2659826361484,0,1,1,0,1,0,2
2965,1,2,13,0,52,0,5,No corresponde,No corresponde,2,3,1,0,1,0,1,0,2,100000,50000,1,1,1,3,12,0,2,2,0.0,0.0,0.0,1578.5319652722967,789.2659826361484,1,0,0,1,1,0,4
2966,1,1,12,0,52,2,3,No corresponde,No corresponde,2,0,3,70000,1,0,3,70000,2,70000,70000,1,1,1,5,17,0,3,0,1104.9723756906078,0.0,1104.9723756906078,1104.9723756906078,1104.9723756906078,0,1,1,0,1,0,2
2967,1,1,6,0,52,2,0,No corresponde,No corresponde,2,0,3,50000,1,0,3,50000,1,80000,40000,1,1,1,5,17,0,1,0,789.2659826361484,0.0,789.2659826361484,1262.8255722178374,631.4127861089187,0,1,1,0,1,0,2
2967,1,2,6,0,44,0,0,No corresponde,No corresponde,2,0,2,30000,1,0,2,30000,1,80000,40000,1,1,1,5,17,0,3,0,473.559589581689,0.0,473.559589581689,1262.8255722178374,631.4127861089187,1,0,1,0,1,0,2
2968,1,1,12,0,52,2,3,No corresponde,No corresponde,2,0,3,90000,1,0,3,90000,2,90000,90000,1,1,1,1,16,0,3,0,1420.6787687450671,0.0,1420.6787687450671,1420.6787687450671,1420.6787687450671,0,1,1,0,1,0,2
2969,1,1,13,0,52,2,5,No corresponde,No corresponde,2,0,2,50000,1,0,2,50000,1,71000,23667,1,1,1,1,14,0,1,0,789.2659826361484,0.0,789.2659826361484,1120.7576953433306,373.5911602209945,0,1,1,0,1,0,2
2969,1,2,13,0,45,0,5,No corresponde,No corresponde,2,0,2,21000,1,0,2,21000,1,71000,23667,1,1,1,0,9,6,1,1,331.4917127071824,0.0,331.4917127071824,1120.7576953433306,373.5911602209945,1,0,0,1,1,0,1
2969,1,3,13,0,13,1,2,1,2,1,1,1,0,1,0,1,0,1,71000,23667,0,0,11,0,7,0,1,0,0.0,0.0,0.0,1120.7576953433306,373.5911602209945,1,0,1,0,1,0,4
2970,1,1,4,0,52,2,4,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,2,72000,14400,1,1,1,1,14,0,1,1,473.559589581689,0.0,473.559589581689,1136.5430149960537,227.30860299921076,1,0,0,1,1,0,2
2970,1,2,4,0,78,6,3,No corresponde,No corresponde,1,1,1,0,3,12000,3,12000,2,72000,14400,1,1,1,2,7,1,1,2,0.0,189.4238358326756,189.4238358326756,1136.5430149960537,227.30860299921076,1,0,0,1,1,0,3
2970,1,3,4,0,50,4,4,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,2,72000,14400,1,1,1,1,14,0,1,1,473.559589581689,0.0,473.559589581689,1136.5430149960537,227.30860299921076,1,0,0,1,1,0,2
2970,1,4,4,0,15,1,4,Padre no vive en el hogar,1,1,1,1,0,1,0,1,0,2,72000,14400,0,2,11,0,9,0,1,0,0.0,0.0,0.0,1136.5430149960537,227.30860299921076,1,0,1,0,1,0,4
2970,1,5,4,0,19,4,4,Padre no vive en el hogar,3,1,1,1,0,1,0,1,0,2,72000,14400,1,1,1,0,11,0,1,0,0.0,0.0,0.0,1136.5430149960537,227.30860299921076,0,1,1,0,1,0,4
2971,1,1,9,0,52,2,4,No corresponde,No corresponde,2,0,1,0,1,0,1,0,2,15000,5000,1,1,1,5,17,0,1,1,0.0,0.0,0.0,236.7797947908445,78.92659826361484,1,0,0,1,1,0,4
2971,1,2,9,0,86,6,6,No corresponde,No corresponde,1,1,1,0,3,15000,3,15000,2,15000,5000,1,1,1,0,10,5,0,0,0.0,236.7797947908445,236.7797947908445,236.7797947908445,78.92659826361484,0,1,1,0,1,0,1
2971,1,3,9,0,20,1,4,Padre no vive en el hogar,1,1,1,1,0,1,0,1,0,2,15000,5000,0,0,13,1,12,0,1,0,0.0,0.0,0.0,236.7797947908445,78.92659826361484,1,0,1,0,1,0,4
2972,1,1,3,0,52,2,0,No corresponde,No corresponde,2,4,3,7000,1,0,3,7000,2,12200,3050,1,1,1,5,17,0,1,0,110.49723756906076,0.0,110.49723756906076,192.5808997632202,48.14522494080505,0,1,1,0,1,0,3
2972,1,2,3,0,62,0,0,No corresponde,No corresponde,1,1,1,0,3,2200,3,2200,2,12200,3050,1,1,1,5,15,0,1,2,0.0,34.727703235990525,34.727703235990525,192.5808997632202,48.14522494080505,1,0,0,1,1,0,3
2972,1,3,3,0,23,1,4,1,2,2,4,3,3000,1,0,3,3000,2,12200,3050,0,2,12,1,13,0,1,0,47.355958958168905,0.0,47.355958958168905,192.5808997632202,48.14522494080505,1,0,1,0,1,0,3
2972,1,4,3,0,19,1,4,1,2,1,1,1,0,1,0,1,0,2,12200,3050,0,0,13,1,12,0,1,0,0.0,0.0,0.0,192.5808997632202,48.14522494080505,0,1,1,0,1,0,4
2973,1,1,9,0,52,2,0,No corresponde,No corresponde,2,0,3,43000,1,0,3,43000,2,88000,44000,1,1,1,5,17,0,1,3,678.7687450670876,0.0,678.7687450670876,1389.108129439621,694.5540647198105,1,0,0,1,1,0,2
2973,1,2,9,0,51,0,0,No corresponde,No corresponde,2,0,3,45000,1,0,3,45000,2,88000,44000,1,1,1,5,15,6,1,0,710.3393843725336,0.0,710.3393843725336,1389.108129439621,694.5540647198105,0,1,1,0,1,0,2
2974,1,1,6,0,52,2,4,No corresponde,No corresponde,2,0,3,90000,1,0,3,90000,2,90000,90000,1,1,1,5,17,0,3,0,1420.6787687450671,0.0,1420.6787687450671,1420.6787687450671,1420.6787687450671,1,0,1,0,1,0,2
2975,1,1,3,0,52,2,3,No corresponde,No corresponde,2,4,3,30000,1,0,3,30000,2,42000,21000,1,1,1,5,17,4,1,2,473.559589581689,0.0,473.559589581689,662.9834254143647,331.4917127071824,1,0,0,1,1,0,2
2975,1,2,3,0,24,1,4,Padre no vive en el hogar,1,2,0,3,12000,1,0,3,12000,2,42000,21000,1,1,1,0,10,0,4,0,189.4238358326756,0.0,189.4238358326756,662.9834254143647,331.4917127071824,1,0,1,0,0,1,3
2976,1,1,12,0,52,2,4,No corresponde,No corresponde,2,4,3,3200,3,4000,3,7200,1,82200,41100,1,1,1,1,16,0,4,0,50.51302288871349,63.14127861089187,113.65430149960537,1297.5532754538278,648.7766377269139,1,0,1,0,0,1,3
2976,1,2,12,0,49,4,4,No corresponde,No corresponde,2,0,2,75000,1,0,2,75000,1,82200,41100,1,1,1,3,12,0,1,0,1183.8989739542226,0.0,1183.8989739542226,1297.5532754538278,648.7766377269139,1,0,1,0,1,0,2
2977,1,1,4,0,52,2,5,No corresponde,No corresponde,2,0,3,50000,1,0,3,50000,2,80000,20000,1,1,1,1,16,0,1,0,789.2659826361484,0.0,789.2659826361484,1262.8255722178374,315.70639305445934,0,1,1,0,1,0,2
2977,1,2,4,0,50,0,5,No corresponde,No corresponde,2,4,3,30000,1,0,3,30000,2,80000,20000,1,1,1,5,15,0,1,2,473.559589581689,0.0,473.559589581689,1262.8255722178374,315.70639305445934,1,0,0,1,1,0,2
2977,1,3,4,0,19,1,4,1,2,1,1,1,0,1,0,1,0,2,80000,20000,0,0,12,1,12,0,1,0,0.0,0.0,0.0,1262.8255722178374,315.70639305445934,1,0,1,0,1,0,4
2977,1,4,4,0,12,1,2,1,2,1,1,1,0,1,0,1,0,2,80000,20000,0,3,5,4,6,0,1,0,0.0,0.0,0.0,1262.8255722178374,315.70639305445934,1,0,1,0,1,0,4
2978,1,1,10,0,52,2,0,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,1,63000,21000,1,1,1,5,17,6,1,3,631.4127861089187,0.0,631.4127861089187,994.4751381215468,331.4917127071824,1,0,0,1,1,0,2
2978,1,2,10,0,63,0,0,No corresponde,No corresponde,2,0,2,10000,1,0,2,10000,1,63000,21000,1,1,1,0,9,0,1,0,157.85319652722967,0.0,157.85319652722967,994.4751381215468,331.4917127071824,0,1,1,0,1,0,3
2978,1,3,10,0,19,1,4,2,1,2,0,3,13000,1,0,3,13000,1,63000,21000,1,1,1,3,12,6,1,0,205.20915548539855,0.0,205.20915548539855,994.4751381215468,331.4917127071824,1,0,1,0,1,0,1
2979,1,1,12,0,52,2,1,No corresponde,No corresponde,2,0,3,32000,1,0,3,32000,2,57000,14250,1,1,1,5,17,0,2,3,505.1302288871349,0.0,505.1302288871349,899.7632202052091,224.94080505130228,1,0,0,1,1,0,2
2979,1,2,12,0,24,1,4,Padre no vive en el hogar,1,2,0,3,25000,1,0,3,25000,2,57000,14250,1,1,1,5,17,0,3,0,394.6329913180742,0.0,394.6329913180742,899.7632202052091,224.94080505130228,1,0,1,0,1,0,1
2979,1,3,12,0,18,1,4,Padre no vive en el hogar,1,1,1,1,0,1,0,1,0,2,57000,14250,0,3,11,0,10,0,2,0,0.0,0.0,0.0,899.7632202052091,224.94080505130228,0,1,1,0,1,0,4
2979,1,4,12,0,13,1,2,Padre no vive en el hogar,1,1,1,1,0,1,0,1,0,2,57000,14250,0,0,11,0,7,0,2,0,0.0,0.0,0.0,899.7632202052091,224.94080505130228,0,1,1,0,1,0,4
2980,1,1,14,0,52,2,3,No corresponde,No corresponde,2,0,3,150000,1,0,3,150000,2,150000,50000,1,1,1,5,17,6,3,0,2367.797947908445,0.0,2367.797947908445,2367.797947908445,789.2659826361484,0,1,1,0,1,0,0
2980,1,2,14,0,20,1,4,1,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,150000,50000,0,0,13,1,12,0,3,0,0.0,0.0,0.0,2367.797947908445,789.2659826361484,1,0,1,0,1,0,4
2980,1,3,14,0,20,1,4,1,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,150000,50000,0,0,13,1,12,0,3,0,0.0,0.0,0.0,2367.797947908445,789.2659826361484,1,0,1,0,1,0,4
2981,1,1,14,0,52,2,5,No corresponde,No corresponde,2,0,3,65000,1,0,3,65000,2,70300,35150,1,1,1,1,14,0,0,0,1026.0457774269928,0.0,1026.0457774269928,1109.7079715864245,554.8539857932122,0,1,1,0,1,0,2
2981,1,2,14,0,53,0,5,No corresponde,No corresponde,1,1,1,0,3,5300,3,5300,2,70300,35150,1,1,1,1,14,0,4,0,0.0,83.66219415943172,83.66219415943172,1109.7079715864245,554.8539857932122,1,0,1,0,0,1,3
2982,1,1,6,0,52,2,0,No corresponde,No corresponde,2,2,3,40000,1,0,3,40000,2,110000,27500,1,1,1,1,14,0,3,0,631.4127861089187,0.0,631.4127861089187,1736.3851617995265,434.0962904498816,0,1,1,0,1,0,2
2982,1,2,6,0,52,0,0,No corresponde,No corresponde,2,0,3,70000,1,0,3,70000,2,110000,27500,1,1,1,5,19,0,3,2,1104.9723756906078,0.0,1104.9723756906078,1736.3851617995265,434.0962904498816,1,0,0,1,1,0,2
2982,1,3,6,0,21,1,4,1,2,0,1,1,0,1,0,1,0,2,110000,27500,0,2,13,1,14,0,3,0,0.0,0.0,0.0,1736.3851617995265,434.0962904498816,1,0,1,0,1,0,4
2982,1,4,6,0,17,1,4,1,2,1,1,1,0,1,0,1,0,2,110000,27500,0,3,11,0,10,0,3,0,0.0,0.0,0.0,1736.3851617995265,434.0962904498816,1,0,1,0,1,0,4
2983,1,1,3,0,52,2,1,No corresponde,No corresponde,2,0,3,48000,1,0,3,48000,2,48000,16000,1,1,1,1,13,0,1,1,757.6953433307025,0.0,757.6953433307025,757.6953433307025,252.56511444356747,1,0,0,1,1,0,2
2983,1,2,3,0,8,5,2,Padre no vive en el hogar,Madre no vive en el hogar,1,1,0,0,0,0,0,0,2,48000,16000,0,0,5,4,2,0,1,0,0.0,0.0,0.0,757.6953433307025,252.56511444356747,1,0,1,0,1,0,4
2983,1,3,3,0,11,5,2,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,48000,16000,0,0,5,4,4,0,1,0,0.0,0.0,0.0,757.6953433307025,252.56511444356747,0,1,1,0,1,0,4
2984,1,1,4,0,52,2,1,No corresponde,No corresponde,0,1,1,0,1,0,1,0,2,23000,11500,1,1,1,1,15,0,2,2,0.0,0.0,0.0,363.06235201262825,181.53117600631413,1,0,0,1,1,0,4
2984,1,2,4,0,21,1,4,Padre no vive en el hogar,1,2,0,3,23000,1,0,3,23000,2,23000,11500,0,0,13,1,12,0,1,0,363.06235201262825,0.0,363.06235201262825,363.06235201262825,181.53117600631413,1,0,1,0,1,0,1
2985,1,1,2,0,52,2,4,No corresponde,No corresponde,2,0,2,120000,1,0,2,120000,1,120000,120000,1,1,1,5,17,0,3,0,1894.238358326756,0.0,1894.238358326756,1894.238358326756,1894.238358326756,1,0,1,0,1,0,0
2986,1,1,7,0,52,2,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,75500,18875,1,1,1,5,17,6,1,0,0.0,0.0,0.0,1191.791633780584,297.947908445146,0,1,1,0,1,0,4
2986,1,2,7,0,51,0,0,No corresponde,No corresponde,2,0,3,67000,1,0,3,67000,2,75500,18875,1,1,1,5,17,0,1,2,1057.616416732439,0.0,1057.616416732439,1191.791633780584,297.947908445146,1,0,0,1,1,0,2
2986,1,3,7,0,21,1,4,1,2,2,0,3,8500,1,0,3,8500,2,75500,18875,0,0,13,1,12,0,1,0,134.1752170481452,0.0,134.1752170481452,1191.791633780584,297.947908445146,0,1,1,0,1,0,3
2986,1,4,7,0,15,1,4,1,2,1,1,1,0,1,0,1,0,2,75500,18875,0,3,11,0,9,0,1,0,0.0,0.0,0.0,1191.791633780584,297.947908445146,0,1,1,0,1,0,4
2987,1,1,14,0,52,2,0,No corresponde,No corresponde,2,0,3,28000,1,0,3,28000,1,88000,22000,1,1,1,5,17,0,3,2,441.9889502762431,0.0,441.9889502762431,1389.108129439621,347.27703235990526,1,0,0,1,1,0,2
2987,1,2,14,0,49,0,0,No corresponde,No corresponde,2,0,2,40000,1,0,2,40000,1,88000,22000,1,1,1,5,17,0,3,0,631.4127861089187,0.0,631.4127861089187,1389.108129439621,347.27703235990526,0,1,1,0,1,0,2
2987,1,3,14,0,20,1,4,2,1,2,0,2,20000,1,0,2,20000,1,88000,22000,0,0,13,1,12,0,3,0,315.70639305445934,0.0,315.70639305445934,1389.108129439621,347.27703235990526,0,1,1,0,1,0,1
2987,1,4,14,0,17,1,4,2,1,1,1,1,0,1,0,1,0,1,88000,22000,0,2,11,0,11,0,3,0,0.0,0.0,0.0,1389.108129439621,347.27703235990526,1,0,1,0,1,0,4
2988,1,1,5,0,52,2,0,No corresponde,No corresponde,2,0,3,50000,1,0,3,50000,2,70000,17500,1,1,1,5,17,0,3,0,789.2659826361484,0.0,789.2659826361484,1104.9723756906078,276.24309392265195,0,1,1,0,1,0,2
2988,1,2,5,0,47,0,0,No corresponde,No corresponde,2,4,3,20000,1,0,3,20000,2,70000,17500,1,1,1,3,12,0,3,2,315.70639305445934,0.0,315.70639305445934,1104.9723756906078,276.24309392265195,1,0,0,1,1,0,1
2988,1,3,5,0,17,1,4,1,2,1,1,1,0,1,0,1,0,2,70000,17500,0,0,11,0,11,0,3,0,0.0,0.0,0.0,1104.9723756906078,276.24309392265195,0,1,1,0,1,0,4
2988,1,4,5,0,13,1,2,1,2,1,1,1,0,1,0,1,0,2,70000,17500,0,0,11,0,7,0,3,0,0.0,0.0,0.0,1104.9723756906078,276.24309392265195,0,1,1,0,1,0,4
2989,1,1,1,0,52,2,3,No corresponde,No corresponde,2,4,3,65000,1,0,3,65000,2,65000,65000,1,1,1,5,17,0,2,0,1026.0457774269928,0.0,1026.0457774269928,1026.0457774269928,1026.0457774269928,0,1,1,0,1,0,2
2990,1,1,8,0,52,2,1,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,90000,30000,1,1,1,1,14,0,3,0,631.4127861089187,0.0,631.4127861089187,1420.6787687450671,473.559589581689,0,1,1,0,1,0,2
2990,1,2,8,0,24,1,4,1,Madre no vive en el hogar,2,0,3,40000,1,0,3,40000,2,90000,30000,0,2,13,1,14,0,3,0,631.4127861089187,0.0,631.4127861089187,1420.6787687450671,473.559589581689,0,1,1,0,1,0,2
2990,1,3,8,0,20,1,4,1,Madre no vive en el hogar,2,0,3,10000,1,0,3,10000,2,90000,30000,0,0,13,1,12,0,3,0,157.85319652722967,0.0,157.85319652722967,1420.6787687450671,473.559589581689,0,1,1,0,1,0,3
2991,1,1,8,0,52,2,0,No corresponde,No corresponde,2,0,3,52000,1,0,3,52000,2,93700,23425,1,1,1,5,17,0,1,2,820.8366219415943,0.0,820.8366219415943,1479.084451460142,369.7711128650355,1,0,0,1,1,0,2
2991,1,2,8,0,54,0,0,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,2,93700,23425,1,1,1,3,12,0,1,0,473.559589581689,0.0,473.559589581689,1479.084451460142,369.7711128650355,0,1,1,0,1,0,2
2991,1,3,8,0,20,1,4,2,1,2,0,3,9000,3,2700,3,11700,2,93700,23425,0,0,12,1,14,0,1,0,142.0678768745067,42.62036306235201,184.6882399368587,1479.084451460142,369.7711128650355,1,0,1,0,1,0,3
2991,1,4,8,0,14,1,4,2,1,1,1,1,0,1,0,1,0,2,93700,23425,0,3,11,0,7,0,1,0,0.0,0.0,0.0,1479.084451460142,369.7711128650355,0,1,1,0,1,0,4
2992,1,1,6,0,52,2,1,No corresponde,No corresponde,2,0,3,67000,1,0,3,67000,2,83000,41500,1,1,1,5,17,0,3,2,1057.616416732439,0.0,1057.616416732439,1310.1815311760065,655.0907655880031,1,0,0,1,1,0,2
2992,1,2,6,0,22,1,4,Padre no vive en el hogar,1,2,0,3,16000,1,0,3,16000,2,83000,41500,0,0,13,1,13,0,3,0,252.56511444356747,0.0,252.56511444356747,1310.1815311760065,655.0907655880031,0,1,1,0,1,0,1
2993,1,1,7,0,52,2,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,60000,20000,1,1,1,1,14,5,2,0,0.0,0.0,0.0,947.119179163378,315.70639305445934,0,1,1,0,1,0,4
2993,1,2,7,0,48,0,0,No corresponde,No corresponde,2,2,3,60000,1,0,3,60000,2,60000,20000,1,1,1,5,17,5,2,2,947.119179163378,0.0,947.119179163378,947.119179163378,315.70639305445934,1,0,0,1,1,0,2
2993,1,3,7,0,17,1,4,1,2,0,1,1,0,1,0,1,0,2,60000,20000,0,0,11,0,11,1,2,0,0.0,0.0,0.0,947.119179163378,315.70639305445934,1,0,1,0,1,0,4
2994,1,1,1,0,52,2,3,No corresponde,No corresponde,2,0,3,43000,1,0,3,43000,2,43000,43000,1,1,1,1,16,0,1,0,678.7687450670876,0.0,678.7687450670876,678.7687450670876,678.7687450670876,1,0,1,0,1,0,2
2995,1,1,7,0,52,2,5,No corresponde,No corresponde,2,0,3,35000,3,12900,3,47900,2,126900,31725,1,1,1,5,17,0,3,0,552.4861878453039,203.63062352012628,756.1168113654302,2003.1570639305448,500.78926598263615,1,0,1,0,1,0,2
2995,1,2,7,0,64,0,5,No corresponde,No corresponde,2,4,3,35000,3,12000,3,47000,2,126900,31725,1,1,1,3,12,0,3,0,552.4861878453039,189.4238358326756,741.9100236779794,2003.1570639305448,500.78926598263615,0,1,1,0,1,0,2
2995,1,3,7,0,24,1,4,2,Madre no vive en el hogar,2,0,3,17000,1,0,3,17000,2,126900,31725,1,1,1,5,17,0,1,0,268.3504340962904,0.0,268.3504340962904,2003.1570639305448,500.78926598263615,1,0,1,0,1,0,1
2995,1,4,7,0,24,1,4,2,Madre no vive en el hogar,2,0,3,15000,1,0,3,15000,2,126900,31725,0,0,13,1,15,0,0,0,236.7797947908445,0.0,236.7797947908445,2003.1570639305448,500.78926598263615,1,0,1,0,1,0,1
2996,1,1,10,0,52,2,4,No corresponde,No corresponde,1,1,1,0,2,20000,2,20000,1,20000,20000,1,1,1,1,15,5,4,0,0.0,315.70639305445934,315.70639305445934,315.70639305445934,315.70639305445934,0,1,1,0,0,1,1
2997,1,1,13,0,52,2,4,No corresponde,No corresponde,2,4,2,65000,1,0,2,65000,1,65000,65000,1,1,1,5,17,0,1,0,1026.0457774269928,0.0,1026.0457774269928,1026.0457774269928,1026.0457774269928,1,0,1,0,1,0,2
2998,1,1,13,0,52,2,1,No corresponde,No corresponde,1,1,1,0,2,50000,2,50000,1,50000,50000,1,1,1,5,19,0,2,0,0.0,789.2659826361484,789.2659826361484,789.2659826361484,789.2659826361484,1,0,1,0,1,0,2
2999,1,1,13,0,52,2,0,No corresponde,No corresponde,2,0,2,110000,1,0,2,110000,1,252000,84000,1,1,1,5,19,0,1,1,1736.3851617995265,0.0,1736.3851617995265,3977.900552486188,1325.966850828729,1,0,0,1,1,0,0
2999,1,2,13,0,59,0,0,No corresponde,No corresponde,2,0,2,142000,1,0,2,142000,1,252000,84000,1,1,1,5,17,1,1,0,2241.515390686661,0.0,2241.515390686661,3977.900552486188,1325.966850828729,0,1,1,0,1,0,0
2999,1,3,13,0,14,1,4,2,1,1,1,1,0,1,0,1,0,1,252000,84000,0,2,11,0,8,0,1,0,0.0,0.0,0.0,3977.900552486188,1325.966850828729,0,1,1,0,1,0,4
3000,1,1,12,0,52,2,1,No corresponde,No corresponde,2,0,3,60000,3,5000,3,65000,2,75000,37500,1,1,1,5,19,0,3,0,947.119179163378,78.92659826361484,1026.0457774269928,1183.8989739542226,591.9494869771113,0,1,1,0,1,0,2
3000,1,2,12,0,29,1,4,No corresponde,No corresponde,2,4,3,10000,1,0,3,10000,2,75000,37500,0,0,13,1,12,0,3,0,157.85319652722967,0.0,157.85319652722967,1183.8989739542226,591.9494869771113,0,1,1,0,1,0,3
3001,1,1,14,0,52,2,0,No corresponde,No corresponde,2,0,2,35000,1,0,2,35000,1,75000,18750,1,1,1,5,19,0,3,0,552.4861878453039,0.0,552.4861878453039,1183.8989739542226,295.97474348855565,0,1,1,0,1,0,2
3001,1,2,14,0,47,0,0,No corresponde,No corresponde,2,0,2,40000,1,0,2,40000,1,75000,18750,1,1,1,5,15,0,3,2,631.4127861089187,0.0,631.4127861089187,1183.8989739542226,295.97474348855565,1,0,0,1,1,0,2
3001,1,3,14,0,21,1,4,1,2,0,1,1,0,1,0,1,0,1,75000,18750,0,2,13,1,13,0,3,0,0.0,0.0,0.0,1183.8989739542226,295.97474348855565,0,1,1,0,1,0,4
3001,1,4,14,0,17,1,4,1,2,1,1,1,0,1,0,1,0,1,75000,18750,0,3,11,0,10,0,3,0,0.0,0.0,0.0,1183.8989739542226,295.97474348855565,1,0,1,0,1,0,4
3002,1,1,6,0,52,2,0,No corresponde,No corresponde,2,0,3,75000,1,0,3,75000,2,135000,67500,1,1,1,5,18,4,3,0,1183.8989739542226,0.0,1183.8989739542226,2131.0181531176004,1065.5090765588002,0,1,1,0,1,0,2
3002,1,2,6,0,50,0,0,No corresponde,No corresponde,2,0,3,60000,1,0,3,60000,2,135000,67500,1,1,1,5,17,4,3,1,947.119179163378,0.0,947.119179163378,2131.0181531176004,1065.5090765588002,1,0,0,1,1,0,2
